Est	Item	Tipo	
102	00978080	7	
152	00978080	7	
201	00978080	7	
251	00978080	7	
501	00978080	7	
701	00978080	7	
102	00978081	7	
152	00978081	7	
201	00978081	7	
251	00978081	7	
501	00978081	7	
701	00978081	7	
102	00978082	7	
152	00978082	7	
201	00978082	7	
251	00978082	7	
501	00978082	7	
701	00978082	7	
102	00978083	7	
152	00978083	7	
201	00978083	7	
251	00978083	7	
501	00978083	7	
701	00978083	7	
102	00978084	7	
152	00978084	7	
201	00978084	7	
251	00978084	7	
501	00978084	7	
701	00978084	7	
102	00978085	7	
152	00978085	7	
201	00978085	7	
251	00978085	7	
501	00978085	7	
701	00978085	7	
102	00978086	7	
152	00978086	7	
201	00978086	7	
251	00978086	7	
501	00978086	7	
701	00978086	7	
102	00978087	7	
152	00978087	7	
201	00978087	7	
251	00978087	7	
501	00978087	7	
701	00978087	7	
102	00978088	7	
152	00978088	7	
201	00978088	7	
251	00978088	7	
501	00978088	7	
701	00978088	7	
102	00978089	7	
152	00978089	7	
201	00978089	7	
251	00978089	7	
501	00978089	7	
701	00978089	7	
102	00978090	7	
152	00978090	7	
201	00978090	7	
251	00978090	7	
501	00978090	7	
701	00978090	7	
102	00978091	7	
152	00978091	7	
201	00978091	7	
251	00978091	7	
501	00978091	7	
701	00978091	7	
102	00978092	7	
152	00978092	7	
201	00978092	7	
251	00978092	7	
501	00978092	7	
701	00978092	7	
102	00978093	7	
152	00978093	7	
201	00978093	7	
251	00978093	7	
501	00978093	7	
701	00978093	7	
102	00978094	7	
152	00978094	7	
201	00978094	7	
251	00978094	7	
501	00978094	7	
701	00978094	7	
102	00978095	7	
152	00978095	7	
201	00978095	7	
251	00978095	7	
501	00978095	7	
701	00978095	7	
102	00978096	7	
152	00978096	7	
201	00978096	7	
251	00978096	7	
501	00978096	7	
701	00978096	7	
102	00978097	7	
152	00978097	7	
201	00978097	7	
251	00978097	7	
501	00978097	7	
701	00978097	7	
102	00978098	7	
152	00978098	7	
201	00978098	7	
251	00978098	7	
501	00978098	7	
701	00978098	7	
102	00978099	7	
152	00978099	7	
201	00978099	7	
251	00978099	7	
501	00978099	7	
701	00978099	7	
102	00978100	7	
152	00978100	7	
201	00978100	7	
251	00978100	7	
501	00978100	7	
701	00978100	7	
102	00978101	7	
152	00978101	7	
201	00978101	7	
251	00978101	7	
501	00978101	7	
701	00978101	7	
102	00978102	7	
152	00978102	7	
201	00978102	7	
251	00978102	7	
501	00978102	7	
701	00978102	7	
102	00978103	7	
152	00978103	7	
201	00978103	7	
251	00978103	7	
501	00978103	7	
701	00978103	7	
102	00978104	7	
152	00978104	7	
201	00978104	7	
251	00978104	7	
501	00978104	7	
701	00978104	7	
102	00978105	7	
152	00978105	7	
201	00978105	7	
251	00978105	7	
501	00978105	7	
701	00978105	7	
102	00978107	7	
152	00978107	7	
201	00978107	7	
251	00978107	7	
501	00978107	7	
701	00978107	7	
102	00978108	7	
152	00978108	7	
201	00978108	7	
251	00978108	7	
501	00978108	7	
701	00978108	7	
102	00978109	7	
152	00978109	7	
201	00978109	7	
251	00978109	7	
501	00978109	7	
701	00978109	7	
102	00978110	7	
152	00978110	7	
201	00978110	7	
251	00978110	7	
501	00978110	7	
701	00978110	7	
102	00978111	7	
152	00978111	7	
201	00978111	7	
251	00978111	7	
501	00978111	7	
701	00978111	7	
102	00978112	7	
152	00978112	7	
201	00978112	7	
251	00978112	7	
501	00978112	7	
701	00978112	7	
102	00978113	7	
152	00978113	7	
201	00978113	7	
251	00978113	7	
501	00978113	7	
701	00978113	7	
102	00978114	7	
152	00978114	7	
201	00978114	7	
251	00978114	7	
501	00978114	7	
701	00978114	7	
102	00978115	7	
152	00978115	7	
201	00978115	7	
251	00978115	7	
501	00978115	7	
701	00978115	7	
102	00978116	7	
152	00978116	7	
201	00978116	7	
251	00978116	7	
501	00978116	7	
701	00978116	7	
102	00978117	7	
152	00978117	7	
201	00978117	7	
251	00978117	7	
501	00978117	7	
701	00978117	7	
102	00978118	7	
152	00978118	7	
201	00978118	7	
251	00978118	7	
501	00978118	7	
701	00978118	7	
102	00978119	7	
152	00978119	7	
201	00978119	7	
251	00978119	7	
501	00978119	7	
701	00978119	7	
102	00978120	7	
152	00978120	7	
201	00978120	7	
251	00978120	7	
501	00978120	7	
701	00978120	7	
102	00978121	7	
152	00978121	7	
201	00978121	7	
251	00978121	7	
501	00978121	7	
701	00978121	7	
102	00978122	7	
152	00978122	7	
201	00978122	7	
251	00978122	7	
501	00978122	7	
701	00978122	7	
102	00978123	7	
152	00978123	7	
201	00978123	7	
251	00978123	7	
501	00978123	7	
701	00978123	7	
102	00978124	7	
152	00978124	7	
201	00978124	7	
251	00978124	7	
501	00978124	7	
701	00978124	7	
102	00978125	7	
152	00978125	7	
201	00978125	7	
251	00978125	7	
501	00978125	7	
701	00978125	7	
102	00978126	7	
152	00978126	7	
201	00978126	7	
251	00978126	7	
501	00978126	7	
701	00978126	7	
102	00978127	7	
152	00978127	7	
201	00978127	7	
251	00978127	7	
501	00978127	7	
701	00978127	7	
102	00978128	7	
152	00978128	7	
201	00978128	7	
251	00978128	7	
501	00978128	7	
701	00978128	7	
102	00978129	7	
152	00978129	7	
201	00978129	7	
251	00978129	7	
501	00978129	7	
701	00978129	7	
102	00978130	7	
152	00978130	7	
201	00978130	7	
251	00978130	7	
501	00978130	7	
701	00978130	7	
102	00978131	7	
152	00978131	7	
201	00978131	7	
251	00978131	7	
501	00978131	7	
701	00978131	7	
102	00978132	7	
152	00978132	7	
201	00978132	7	
251	00978132	7	
501	00978132	7	
701	00978132	7	
102	00978133	7	
152	00978133	7	
201	00978133	7	
251	00978133	7	
501	00978133	7	
701	00978133	7	
102	00978134	7	
152	00978134	7	
201	00978134	7	
251	00978134	7	
501	00978134	7	
701	00978134	7	
102	00978135	7	
152	00978135	7	
201	00978135	7	
251	00978135	7	
501	00978135	7	
701	00978135	7	
102	00978136	7	
152	00978136	7	
201	00978136	7	
251	00978136	7	
501	00978136	7	
701	00978136	7	
102	00978137	7	
152	00978137	7	
201	00978137	7	
251	00978137	7	
501	00978137	7	
701	00978137	7	
102	00978138	7	
152	00978138	7	
201	00978138	7	
251	00978138	7	
501	00978138	7	
701	00978138	7	
102	00978139	7	
152	00978139	7	
201	00978139	7	
251	00978139	7	
501	00978139	7	
701	00978139	7	
102	00978140	7	
152	00978140	7	
201	00978140	7	
251	00978140	7	
501	00978140	7	
701	00978140	7	
102	00978141	7	
152	00978141	7	
201	00978141	7	
251	00978141	7	
501	00978141	7	
701	00978141	7	
102	00978142	7	
152	00978142	7	
201	00978142	7	
251	00978142	7	
501	00978142	7	
701	00978142	7	
102	00978143	7	
152	00978143	7	
201	00978143	7	
251	00978143	7	
501	00978143	7	
701	00978143	7	
102	00978144	7	
152	00978144	7	
201	00978144	7	
251	00978144	7	
501	00978144	7	
701	00978144	7	
102	00978145	7	
152	00978145	7	
201	00978145	7	
251	00978145	7	
501	00978145	7	
701	00978145	7	
102	00978146	7	
152	00978146	7	
201	00978146	7	
251	00978146	7	
501	00978146	7	
701	00978146	7	
102	00978147	7	
152	00978147	7	
201	00978147	7	
251	00978147	7	
501	00978147	7	
701	00978147	7	
102	00978148	7	
152	00978148	7	
201	00978148	7	
251	00978148	7	
501	00978148	7	
701	00978148	7	
102	00978149	7	
152	00978149	7	
201	00978149	7	
251	00978149	7	
501	00978149	7	
701	00978149	7	
102	00978150	7	
152	00978150	7	
201	00978150	7	
251	00978150	7	
501	00978150	7	
701	00978150	7	
102	00978151	7	
152	00978151	7	
201	00978151	7	
251	00978151	7	
501	00978151	7	
701	00978151	7	
102	00978152	7	
152	00978152	7	
201	00978152	7	
251	00978152	7	
501	00978152	7	
701	00978152	7	
102	00978153	7	
152	00978153	7	
201	00978153	7	
251	00978153	7	
501	00978153	7	
701	00978153	7	
102	00978154	7	
152	00978154	7	
201	00978154	7	
251	00978154	7	
501	00978154	7	
701	00978154	7	
102	00978155	7	
152	00978155	7	
201	00978155	7	
251	00978155	7	
501	00978155	7	
701	00978155	7	
102	00978156	7	
152	00978156	7	
201	00978156	7	
251	00978156	7	
501	00978156	7	
701	00978156	7	
102	00978157	7	
152	00978157	7	
201	00978157	7	
251	00978157	7	
501	00978157	7	
701	00978157	7	
102	00978158	7	
152	00978158	7	
201	00978158	7	
251	00978158	7	
501	00978158	7	
701	00978158	7	
102	00978159	7	
152	00978159	7	
201	00978159	7	
251	00978159	7	
501	00978159	7	
701	00978159	7	
102	00978160	7	
152	00978160	7	
201	00978160	7	
251	00978160	7	
501	00978160	7	
701	00978160	7	
102	00978161	7	
152	00978161	7	
201	00978161	7	
251	00978161	7	
501	00978161	7	
701	00978161	7	
102	00978162	7	
152	00978162	7	
201	00978162	7	
251	00978162	7	
501	00978162	7	
701	00978162	7	
102	00978163	7	
152	00978163	7	
201	00978163	7	
251	00978163	7	
501	00978163	7	
701	00978163	7	
102	00978164	7	
152	00978164	7	
201	00978164	7	
251	00978164	7	
501	00978164	7	
701	00978164	7	
102	00978165	7	
152	00978165	7	
201	00978165	7	
251	00978165	7	
501	00978165	7	
701	00978165	7	
102	00978166	7	
152	00978166	7	
201	00978166	7	
251	00978166	7	
501	00978166	7	
701	00978166	7	
102	00978167	7	
152	00978167	7	
201	00978167	7	
251	00978167	7	
501	00978167	7	
701	00978167	7	
102	00978168	7	
152	00978168	7	
201	00978168	7	
251	00978168	7	
501	00978168	7	
701	00978168	7	
102	00978169	7	
152	00978169	7	
201	00978169	7	
251	00978169	7	
501	00978169	7	
701	00978169	7	
102	00978170	7	
152	00978170	7	
201	00978170	7	
251	00978170	7	
501	00978170	7	
701	00978170	7	
102	00978171	7	
152	00978171	7	
201	00978171	7	
251	00978171	7	
501	00978171	7	
701	00978171	7	
102	00978172	7	
152	00978172	7	
201	00978172	7	
251	00978172	7	
501	00978172	7	
701	00978172	7	
102	00978173	7	
152	00978173	7	
201	00978173	7	
251	00978173	7	
501	00978173	7	
701	00978173	7	
102	00978174	7	
152	00978174	7	
201	00978174	7	
251	00978174	7	
501	00978174	7	
701	00978174	7	
102	00978175	7	
152	00978175	7	
201	00978175	7	
251	00978175	7	
501	00978175	7	
701	00978175	7	
102	00978176	7	
152	00978176	7	
201	00978176	7	
251	00978176	7	
501	00978176	7	
701	00978176	7	
102	00978177	7	
152	00978177	7	
201	00978177	7	
251	00978177	7	
501	00978177	7	
701	00978177	7	
102	00978178	7	
152	00978178	7	
201	00978178	7	
251	00978178	7	
501	00978178	7	
701	00978178	7	
102	00978179	7	
152	00978179	7	
201	00978179	7	
251	00978179	7	
501	00978179	7	
701	00978179	7	
102	00978180	7	
152	00978180	7	
201	00978180	7	
251	00978180	7	
501	00978180	7	
701	00978180	7	
102	00978181	7	
152	00978181	7	
201	00978181	7	
251	00978181	7	
501	00978181	7	
701	00978181	7	
102	00978182	7	
152	00978182	7	
201	00978182	7	
251	00978182	7	
501	00978182	7	
701	00978182	7	
102	00978183	7	
152	00978183	7	
201	00978183	7	
251	00978183	7	
501	00978183	7	
701	00978183	7	
102	00978184	7	
152	00978184	7	
201	00978184	7	
251	00978184	7	
501	00978184	7	
701	00978184	7	
102	00978185	7	
152	00978185	7	
201	00978185	7	
251	00978185	7	
501	00978185	7	
701	00978185	7	
102	00978186	7	
152	00978186	7	
201	00978186	7	
251	00978186	7	
501	00978186	7	
701	00978186	7	
102	00978187	7	
152	00978187	7	
201	00978187	7	
251	00978187	7	
501	00978187	7	
701	00978187	7	
102	00978188	7	
152	00978188	7	
201	00978188	7	
251	00978188	7	
501	00978188	7	
701	00978188	7	
102	00978189	7	
152	00978189	7	
201	00978189	7	
251	00978189	7	
501	00978189	7	
701	00978189	7	
102	00978190	7	
152	00978190	7	
201	00978190	7	
251	00978190	7	
501	00978190	7	
701	00978190	7	
102	00978191	7	
152	00978191	7	
201	00978191	7	
251	00978191	7	
501	00978191	7	
701	00978191	7	
102	00978192	7	
152	00978192	7	
201	00978192	7	
251	00978192	7	
501	00978192	7	
701	00978192	7	
102	00978193	7	
152	00978193	7	
201	00978193	7	
251	00978193	7	
501	00978193	7	
701	00978193	7	
102	00978194	7	
152	00978194	7	
201	00978194	7	
251	00978194	7	
501	00978194	7	
701	00978194	7	
102	00978195	7	
152	00978195	7	
201	00978195	7	
251	00978195	7	
501	00978195	7	
701	00978195	7	
102	00978196	7	
152	00978196	7	
201	00978196	7	
251	00978196	7	
501	00978196	7	
701	00978196	7	
102	00978197	7	
152	00978197	7	
201	00978197	7	
251	00978197	7	
501	00978197	7	
701	00978197	7	
102	00978198	7	
152	00978198	7	
201	00978198	7	
251	00978198	7	
501	00978198	7	
701	00978198	7	
102	00978199	7	
152	00978199	7	
201	00978199	7	
251	00978199	7	
501	00978199	7	
701	00978199	7	
102	00978200	7	
152	00978200	7	
201	00978200	7	
251	00978200	7	
501	00978200	7	
701	00978200	7	
102	00978201	7	
152	00978201	7	
201	00978201	7	
251	00978201	7	
501	00978201	7	
701	00978201	7	
102	00978202	7	
152	00978202	7	
201	00978202	7	
251	00978202	7	
501	00978202	7	
701	00978202	7	
102	00978203	7	
152	00978203	7	
201	00978203	7	
251	00978203	7	
501	00978203	7	
701	00978203	7	
102	00978204	7	
152	00978204	7	
201	00978204	7	
251	00978204	7	
501	00978204	7	
701	00978204	7	
102	00978205	7	
152	00978205	7	
201	00978205	7	
251	00978205	7	
501	00978205	7	
701	00978205	7	
102	00978206	7	
152	00978206	7	
201	00978206	7	
251	00978206	7	
501	00978206	7	
701	00978206	7	
102	00978207	7	
152	00978207	7	
201	00978207	7	
251	00978207	7	
501	00978207	7	
701	00978207	7	
102	00978208	7	
152	00978208	7	
201	00978208	7	
251	00978208	7	
501	00978208	7	
701	00978208	7	
102	00978209	7	
152	00978209	7	
201	00978209	7	
251	00978209	7	
501	00978209	7	
701	00978209	7	
102	00978210	7	
152	00978210	7	
201	00978210	7	
251	00978210	7	
501	00978210	7	
701	00978210	7	
102	00978211	7	
152	00978211	7	
201	00978211	7	
251	00978211	7	
501	00978211	7	
701	00978211	7	
102	00978212	7	
152	00978212	7	
201	00978212	7	
251	00978212	7	
501	00978212	7	
701	00978212	7	
102	00978213	7	
152	00978213	7	
201	00978213	7	
251	00978213	7	
501	00978213	7	
701	00978213	7	
102	00978214	7	
152	00978214	7	
201	00978214	7	
251	00978214	7	
501	00978214	7	
701	00978214	7	
102	00978215	7	
152	00978215	7	
201	00978215	7	
251	00978215	7	
501	00978215	7	
701	00978215	7	
102	00978216	7	
152	00978216	7	
201	00978216	7	
251	00978216	7	
501	00978216	7	
701	00978216	7	
102	00978217	7	
152	00978217	7	
